"","A1S1","A2S9","A3S17","A4S25","A5S33","A6S41","B1S2","B2S10","B3S18","B4S26","B5S34","B6S42","C1S3","C2S11","C3S19","C4S27","C5S35","C6S43","D1S4","D2S12","D3S20","D4S28","D5S36","D6S44","E1S5","E2S13","E3S21","E4S29","E5S37","E6S45","F1S6","F2S14","F3S22","F4S30","F5S38","F6S46","G1S7","G2S15","G3S23","G4S31","G5S39","G6S47","H1S8","H2S16","H3S24","H4S32","H5S40","H6S48","A7S49","A8S57","A10S73","A11S81","A12S89","B7S50","B8S58","B9S66","B10S74","B11S82","B12S90","C8S59","C9S67","C10S75","C11S83","C12S91","D7S52","D8S60","D10S76","D11S84","D12S92","E7S53","E9S69","E11S85","E12S93","F7S54","F8S62","F9S70","F10S78","F11S86","F12S94","G7S55","G9S71","G10S79","G11S87","G12S95","H7S56","H8S64","H9S72","H11S88"
"TPI1",837.027175781133,971.570650719715,710.099262277293,1330.06784812473,1395.82231902631,760.904715706976,857.609711515008,965.421825043062,1089.56861950833,1536.29519286604,596.990803163733,1075.91083379785,984.035887100875,1654.52767862825,1090.49063621116,731.018635924542,1333.90661656371,1440.12533393064,918.502035323078,1043.96108789753,1258.02814148625,1712.36651324681,1354.40497543647,1638.63392303672,1172.23025178475,1187.78971480296,1001.67473465172,1006.1906131563,1626.97378246424,607.007780093554,736.161774602347,1328.52774359176,1081.99180138902,1417.42385187558,848.541845468012,868.356787066927,1609.07113697248,1659.40523130307,760.071788278153,621.103212280565,1086.92625608102,1583.49990606145,486.201880341687,869.761330024092,831.072753269422,1025.32936300792,852.866246716541,1629.13245702384,740.728909360557,688.332769916375,412.282783363013,237.753217984118,396.556527102674,637.827774609747,628.589455715384,777.609402849227,471.069891144575,339.877096401444,914.235773154671,1008.8815681032,716.951149419546,375.369300455478,432.074107356706,582.794961665091,1055.90557272489,987.192005504947,851.868733504776,0,973.045074323332,894.566099772203,392.564612521714,643.220913072845,1154.65716239044,924.443296252697,635.27115545688,835.669671026117,343.728709967354,609.447884563553,668.311598070419,219.653361385924,345.03705349752,693.003451122275,516.520419610941,865.203417764525,264.204004771571,20.407163730756,862.517732799773,0.529977262915466
"ENO2",12.7959617991916,78.4658506370023,20.0869977832617,1.54146544719695,75.3354570095615,2.16658175412997,103.474435806326,8.87034061805114,0,0.197258101889603,59.6512002862769,0,0.314399846352544,22.9726818097531,25.0035982678267,1.95596500661469,29.5521229844707,4.78881230008355,1.1226618316069,0,0.796816974832335,1.43328318528681,7.89831533636963,35.2321430225452,2.1063199679887,22.3242728493643,4.59037244569816,48.906553578343,26.93768891895,30.904081936669,13.5890528752207,48.5066227508262,11.4721094945913,0,0,0,2.36465506144369,0.674557866518741,4.69282952917555,0,0,0,0,85.4661343943957,30.9350129312994,0.505605030815359,29.8619209697577,0,0,0,0,1.29143085716771,0,0,0,0,0,0,0,0,0.210021652770353,0,0,0,0,0,0,0,0,0,0,0.100713857546154,0,45.2598358551456,0,0,0,0.135773571088932,0,0,0,0.22018788637629,0,46.3806474017501,0,0,0,0
"LDHB",744.805601776886,323.423195489638,867.261177289459,814.534629551976,243.49151111165,389.055130150848,189.518614556745,848.825773706148,674.189389471838,1609.94134084314,448.240195841833,995.996031694778,656.955079012574,565.512579545158,888.474826553758,546.576393922309,652.899172980711,865.181431161513,459.988574745778,1234.59320359265,555.759405316464,909.515238792753,733.004968518235,907.882995178969,791.554358036733,668.435183300384,774.477332628721,227.597913289247,477.229346574327,493.241881174259,564.838319000223,721.824936899438,581.550834484102,1360.2833499921,712.679010905877,545.490088692905,1166.54763973396,379.487305670184,451.907212767776,464.245866662338,695.326716787317,534.140889604953,407.772850857768,493.12404786617,791.621595587948,610.963763086525,745.031788075154,1210.19144785116,793.990376489362,1135.65357245764,787.676513490907,753.911474049151,1695.67812628204,669.980047258616,757.283437871947,1392.71617076591,849.904702876012,644.576428491202,1743.29610776651,1070.72166913164,752.316569893618,965.562797950178,684.394957177484,1281.99135182229,658.610976278808,1033.90101639745,635.5486005852,875.281950198208,2280.67266004071,1281.85065824939,320.960307130252,1110.33877893375,1399.83272576677,1138.53082516569,727.896660623813,323.462984421703,882.313601656793,1079.29106192755,174.411699746745,718.882836932897,841.94941778856,388.0464939512,889.894433131597,261.04025343214,280.758737593196,0,805.186276664124,246.564681687591
"ALDH5A1",5.07271082467204,0,0,0,0,0,2.80336714670685,0,1.57273707119695,3.51540714685177,0,0.598162093134257,8.28274302913993,0,1.80822402242404,0,0,1.92399984175101,1.30482768355904,0.536833773461722,0,0,0.370905667955556,0,0,0,6.00211968191078,0,5.26196036025819,0,0,0,10.3227886549026,1.27682528934305,4.38384657748515,0,0,0.522675516120675,0,0,0,0,0,0,0,0,1.77986611446617,0,0,0,0,0,0,0,0,0,0.440164628393571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871320025616112,0.165420778020899,0,0,0,0,0,0,0,0,0.0955763796415755,0,0,0,0,0
"SLC29A1",0.382220867172804,0,0,0.791960825616579,0,0,0,3.66213786028131,0,0,0,0,0,0,0,0,12.8846855998569,0,0,0,0,0,0,0,0,1.62920062576931,0,0,2.61677146628501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279922341447128,0,0,0,0,0,0.247905001561893,0,26.7145156276588,0,0,0,0,2.61763375986372,0,0,0.644231064722214,0,0,0,0,86.564091748848,0,0,0,0,0,0,0,0,0,5.86124171175684,0,0,0,0,0,0,0
"HMGCS1",592.266597304824,391.094126043482,343.874959040629,448.542054443272,61.5951599115588,206.629210392989,285.923177912846,1065.18287651488,685.408686580089,66.4506413547587,830.946801980208,777.011223230234,1161.88723261013,1156.02809014398,1048.09447227933,1062.39528295843,1221.63718721932,238.348822833678,538.413703713151,390.883756300936,519.257211956797,2.60990443054566,46.6333811683594,247.353821470731,478.336087897172,368.398573741988,1018.98195848272,205.994366106396,181.161058702573,643.570903916194,316.411099809891,1272.32986427005,38.4104189369204,33.306891932023,640.851080354946,140.658617304879,648.570896599252,318.135090038615,571.894285463103,1566.28179614116,481.666169563577,103.257182924009,282.08180622059,1310.13042694592,104.330263610896,25.3184246130647,351.355110048384,693.602786314632,536.229610168731,523.63617437478,16.234794966482,571.177913983812,122.975853969743,40.4032925268523,507.151625073272,255.682480571975,553.670607548199,280.976897940242,186.995018609797,575.243997125719,578.049223421176,180.697213279316,541.674229286696,627.446037726642,165.848005423987,28.4652303941925,150.996381979959,555.288400136379,1.47426273481166,193.768308631585,34.8787265466905,313.509665373508,460.722971860497,446.867415334326,447.521186349063,13.0208400698096,149.060893804298,1486.9876748315,133.045846619956,184.199072493379,176.575827642415,389.920107266496,109.048441533737,976.198719757074,56.1648448202214,100.690386761706,916.906486399821,715.46930493588
"EHHADH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5885015108375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2579387147717,0,0,0,0,0,3.03416436953652,0,0,0,0.387451267106095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.61155173430336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCCB",0.338274601775612,0.414865326948594,1.60802056783346,1.22658244971192,0,0.769644225424058,0,10.8035984141597,0,31.728986640414,0,0,0,0.921677399902094,18.0011301071584,0.317634708797416,0,0,0,0.65631231155426,2.94379016863675,0,12.923467370431,0,2.22333330510726,15.8606963734945,36.3636710877551,5.8023405008289,11.8368492260543,21.3974921779775,0.143031056034548,0,12.1995693355149,5.61959085790258,1.90019420429121,1.16149370897143,0,0,0.266728667211903,9.91845882228328,2.1388711425958,12.3561389038858,1.35457805961152,0,0.247643463679648,0.143686612912941,5.8751886976786,0.292071001948865,5.45297281057722,0,44.2148581512464,0,0,0,0,1.09700925412346,1.29150800418188,0,3.54938532420653,0,0,0,0,0,0,1.14031977627145,0,0,0,1.48836767139442,4.03217315312785,0,0.894803557905022,0,0,0.433520906413488,0,0,8.76475646084089,0,0,0,0,0,0,17.8820075176566,1.40603540314358,0
"GLS",29.0386732130129,35.0570277901794,49.545818546886,18.1310030167044,2.51022561975554,15.927335734114,44.4467913190862,106.266716710249,13.7547587098,20.1942153795164,116.522303785506,18.8329451120117,1.78053268027456,0.235476210985468,16.4113370277209,0.121727110342024,10.0393451408487,1.00445775221159,70.9155101924111,5.43279930505426,9.97977381104561,29.0341576476949,31.4884833757629,10.5733476536639,8.25830894948985,21.771339372764,0.24996672992818,3.8267124986286,5.81821352204865,24.2333036112327,70.0520031626504,22.3890687799764,3.70794853273222,21.8230971403337,0.336097472741225,21.0096210987033,16.3103929685873,18.8071702961505,7.15528760052934,3.63085349559621,9.15308579156165,11.7525273215533,25.1482272651163,0.94980022071222,8.73120241660884,0.440520023795777,4.8366583255375,35.8177069165174,27.1666472840378,0.189881177173762,7.93871174809147,18.6281268032679,94.7397291227091,0.0966603650459243,0.833885651703867,0.336325377106254,1.48483336025714,3.75488391240661,5.13864855842408,1.65925668917114,0,2.22324635379323,8.68791918084819,9.53267452498411,2.81580718577831,9.39559906023435,7.58462300482628,0,3.7285523125227,43.3494089178616,0,35.0558322275275,3.23320288329007,0,0.182005007774602,0,0,5.08672153999468,0,15.0650651866092,1.98794328129496,0,0.214942300811928,2.54759999923895,2.14132459959434,94.2795597208023,2.37087300745399,171.386460142369
"PECR",0,0,0.380628878595902,10.784057389422,0,0,0,0,0,0.530774314386796,0,0.519303199963351,0,1.45444671612457,0,0,0,0,0,2.79636071499938,0,0.321385151697719,0,0,36.4345883301772,28.3281226846133,0,0,0,11.0873978437779,0,0,0,1.77359138243127,0,0,6.89294721006315,0,0,9.11072369806551,0.843807743873432,4.5809777018049,0.712527546965147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ODC1",16.7398058831507,0,50.1929967244393,35.1295197288788,115.127123887345,136.330131183087,0.521853217168306,84.5347602328075,228.034216650665,90.1935421624115,0,120.813929836757,13.6045728662592,0,132.718560444476,28.6155910534049,1.56424044235168,133.285561332218,0.404827771319839,57.2948264735708,47.409334773201,0,210.241841915728,263.408345299469,143.225905293448,16.8319259798989,5.79345060142506,28.7647402274528,0.653017317844261,143.722534056416,44.6459297265574,168.666219553203,13.3445191576671,77.0096007565028,70.1072376925758,30.6546679265892,14.779890850688,4.86486224152077,0,1.87839018811194,1.35697249376951,102.00345176054,0.381951255802409,33.963550237379,0,63.0824896710336,0,62.2607203777034,424.756001855353,191.437172810767,32.5028904735708,603.321135861952,197.205406122037,98.8926397768349,177.929945102967,16.4251262945221,11.8809598356401,57.296963054689,7.00575740616447,263.377895985713,355.339441318427,0,5.87909253478827,194.169495644304,0,150.72033206418,301.672725229443,0,505.818579259337,164.131468201748,712.188289076613,0,12.6514610862285,4.31108395549747,139.806827845363,159.798464486928,54.5581020758703,83.2310746558221,0,188.768133568699,9.87307208151224,5.08153283868947,454.401602650042,378.705215176394,205.252347885507,0,42.8177573712025,0
"SLC1A4",0,0,0,0,0,4.51125315633774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38310208767275,0,0,0,0,0,0,7.16426979330228,0,0,0,0,0,0,0,0,11.1466367452719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10973694945052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2540862254049,0,0,0,0,0,0,0,0,0
"MECR",0,0,0,9.75886760856982,0,1.18244983292076,0,0,0,0,1.30222737595896,0,0,7.37514254638638,0,0,0,0.19359836682586,0,0.504165663500937,0,11.9943364161903,0,0,2.95601377018419,0,0,0,0.494175267557819,4.49771799323066,0,0,0,16.9076801127056,0,0,0,0,0,0,0,0,0,7.61545070387678,0,0,2.08944422115111,0,0,32.8279960831139,0.213885060695648,0,55.2310396830723,0,0,3.16012507727865,0,1.8407489405637,0,0,0,0,11.1226074982481,0,0,3.46738234197379,0,0,0,0,0,0.549663467816274,0,65.0158066802051,0,2.49766404929097,0,31.8633430478886,0,0,0,0,5.52025481853847,0,0,0,0,0
"SRM",5.3696191792917,0,0,0,0,0,0,10.7182169725304,0,4.44921988508637,0,0,23.4015856131522,0,0,0,0,32.4039601527782,76.5990452363284,0.520900350961716,0,3.23281628883712,0,5.73930001063607,0,8.01072282398817,0,0,26.039495618401,0,0,0,0.83470037639528,13.7521079965202,12.7611972289807,8.29666338711854,66.6694436119628,0,0,0,1.41464501633575,4.72616391250489,0.597276779358034,0,5.89647176533755,0,0,11.5905099403522,33.6614610074784,69.801541250867,3.09378316983052,0,0,0,0,0.87067162297765,17.2975654480008,5.0715963083181,0,0,0.947421175458252,1.91849683164085,0,4.99807085710575,0,1.1313077653947,0.503459041017723,0,0,3.22168367686832,104.808034583931,1.13581671273732,0,0,0,0,16.5537156983422,21.1306740729128,0,5.13773827942712,0,0,0,28.2000370977856,0,0,11.7173567853544,0
"CTH",0,0,0,0,5.29859492949656,0,0,0,0,0.349818531147221,0,2.0535494394574,60.7738549725108,0.479292610885292,53.8010316531098,0,12.0201575002584,0,0,2.86689397799394,0,0,0,0,27.7483785485798,0,0,0,0,0,44.1813096483717,0,0,0,0,0,0,0,0,50.3464595307763,0,0.46449146157489,0,19.3324083863691,0,0,0,0,0,0,3.82246449400648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.5895486129479,0,18.1523606790907,0,0,0,1.95337157246578,1.83615034540045,5.05787039801304,0,133.436741295369,0,0,0,0,0
"AGMAT",0,0,0,2.11168434542405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409850763090889,0,1.54579813422165,0,0.491284611000845,0,0,0,0,0,0,0.282178388944815,0.440377315283735,10.4980447391673,0,0,0,0,0,0,0,0,0,0,0,6.59963636003656,0,0,0,0,0,24.6969165899637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172462409662034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847220692518194,0
"MTR",0.112004760883326,19.9178397298064,0.425940246770586,12.0678285961459,1.60652216330537,0.509667689985405,0,0.238475772977699,0,15.8884169084341,1.16749366960864,12.9299830862688,1.3016883387188,4.37414555961976,0,0,0,0.667568836549169,1.26765833509121,0.086923585908681,0.0749774369012051,25.6246309583357,20.899722401329,25.4166117052698,16.1954994720192,0.859348183070197,0,3.21687617103217,39.0221194350136,13.7467019839621,0,4.99898221917426,6.82511028710338,4.58967838533416,0,4.15343778145358,13.2019644262587,3.93534592155656,9.18480892516992,0.196063375358405,0,3.84473475834619,0,2.29772489476254,13.4473840875399,1.14181209965916,14.9860950321239,16.0532740719487,17.3529782330151,0,0,0,0.388670432811334,1.50324119320497,20.8935497344402,1.81613190215797,0,1.26945970544941,0,0,0,0,0,50.1464833407817,0,19.1300489470318,0,0,0.609458711014984,1.25441912346499,0,0,0.67719966822986,13.5798765568457,0,0,0,0,0,0,0,0,0,0,0,0,0.18621872088056,17.4872926650408
"ACADM",15.9808758137607,80.5200429537093,94.7050487754272,35.5957663286251,16.4273692802366,0.484797014919005,0,13.6103204274222,35.7288289625358,22.9521328548235,0.21356202251771,11.4007844063039,36.8636613491148,19.8358799371779,51.9200789688885,9.25357633143415,2.91197928051419,29.6859194244662,31.6522333232151,8.68159991161701,7.84505711098254,0.213808813025746,0,28.5561073914107,9.42625526130006,39.2812771743348,6.67645823020174,6.37479085116035,15.1956570094222,11.3994963024599,0.675711842391103,19.6403939942527,21.5297899719602,3.98223735182417,2.99231920274334,2.56067716127156,3.17470885993323,29.5842210122872,1.26008801261136,0,34.5237860802475,18.754461856438,26.5454126382633,29.6617267170965,42.8972532987377,77.1579387089596,1.37065444036875,0,27.4308081228993,0,61.9102225467408,10.5314300871575,0,66.529431621913,27.6027638023002,6.73728359565666,0,0,0.828055234570697,0,16.7301149697636,37.3037930872387,0,16.3625951319236,46.2821446199347,0,8.19113018062245,0,0,63.0694704555731,58.8929111344982,102.673366404483,127.622971011056,5.35032288518357,82.8280893425309,50.6893164191197,21.7278334004165,0,0,81.1800341627825,0,0,1.65605111076637,50.5372782477159,41.5752519632069,0,3.09980391366682,0
"SDHB",159.372129280415,48.5468260879622,90.0253776521794,32.1641604197408,119.491709047729,105.48489914868,244.09334493889,144.324724160087,25.8822354459774,63.4546944862054,6.63829181934821,137.590036705156,48.1085399336722,62.0331567316721,145.503067697407,19.9206762171299,21.6858873998162,34.5413456561311,23.4254198266895,123.684001123722,113.613413679566,184.01009985664,67.4206169991106,110.27288696309,119.293925874132,75.4306654957628,115.238368339963,24.3561718633211,5.1169821672833,91.1899784256366,7.87635193051985,72.2955269802554,218.141586344843,69.6276893923538,81.8329089123919,242.339104796646,195.649994232368,15.2482408388983,93.0243853144459,134.055107650821,164.131573627657,251.400437981099,103.141111818695,172.874133494564,76.5192150332844,258.913004802235,97.1925941804858,27.6995298078978,189.992715901703,55.7060240107076,154.006278650628,0,33.0388180550157,51.6994754585881,6.65685970698123,81.888398996837,15.3105598554242,67.7696004936046,252.161737735447,72.4620318276432,77.4207032689256,41.9051034184428,25.8183381340905,7.22456728786559,0,92.4474194574447,78.7894994922351,0,131.52829087621,95.6206707229077,182.258976034841,57.966142971297,228.383525154585,222.733500868919,39.5924837617203,32.4936421381424,307.259017052332,0,0.638429322492878,194.438029589781,93.234095794925,29.863809359463,94.3729402553493,90.4660973650588,73.0771376863633,16.5777122101999,2.15074302527974,0
"HMGCL",13.9597761254491,0.414205413915271,0.85624679511641,21.4602067624395,40.5303848925792,0.40982398769134,1.36873484319153,0,30.5447084754527,11.4923239541504,28.705068476255,14.3104836217543,14.2730195358986,7.36169053665172,14.3779970272659,59.6203379921105,0,0,2.76067068374066,6.11583780742079,0,0,32.5968263327855,9.62636215993926,0.455342916879242,17.6589453193142,7.16348186772176,1.07778807497702,2.74041060355145,17.1474504828523,0,0,0.280003767125882,4.23915925420807,0,11.1326031168264,2.83284255394675,7.91103296426022,41.8985574284069,17.1449417042599,1.89819458536957,20.0158220594592,3.40610331614817,0,0,0,19.6976463769571,12.6362779369146,22.7853992706848,0,0,0,0,0.16788289277241,0,0,0,0,18.1999457159319,0,2.06580682955611,0.4290452440738,2.20284131738267,0,2.81579210492103,19.4811010582507,50.6662385923456,0,0,0,0,4.49597126637505,0,0,0,54.248191924355,0.427154911975602,0,10.2787346594497,0,66.2491628884176,0.66640108983874,0,0,0.743824561336643,0,78.987082945095,0
"SLC2A1",9.04972097829175,2.21974421534784,18.19076939014,20.8939743940374,7.23189304172901,20.4723177029746,19.8047903306269,9.35887934065801,8.03428421741626,3.08510550343192,14.3051011985898,3.68919232902724,8.19532621616748,4.46178909901863,13.3248321290577,1.94229724104903,74.4409549419694,4.00682213557269,33.6535372210808,44.3466246019281,30.636173333597,10.5855541278281,63.8442177130622,3.74155300064199,7.05915527095335,95.0024018888578,1.49569092044097,39.8125333585839,23.4057735461792,19.8542917160819,35.2033481149597,24.0838356573153,11.2541396395248,12.1702674347013,3.57521668588378,12.7843045331853,26.1963418013021,46.5960395802831,7.5434353453706,0.67891967667744,44.4138813967787,43.9227726670721,1.3805130836877,22.7327463420475,42.4006624040455,16.913550389982,21.2895155292348,25.0036963779208,0,0.189360901977528,0.681028786724848,2.11953326324549,4.84513548104303,0.385582061013313,0.554400534422157,17.440999898803,0.987176607215133,0,0,26.6700369079672,0,1.72445361647929,27.4469020672214,21.17916041296,20.0821115026535,0.871614426108845,0.969723218846802,0,20.0991138597362,1.03422563065694,0,0.525053002827382,0,1.11298940357069,0.181506313314493,38.4384430875118,0.490530239894044,0.707830311952569,0,7.1970236392071,0.99124815431731,0.765272451046801,1.28612014821117,0.525645427220618,16.4430216835442,0,13.3264874508139,13.0692586653601
"DLST",5.03977114399235,0,0,0,0,0.509622884034638,0,0.596137020186451,0,0,0,0,1.18324900416285,1.01715372543041,0,0,0,2.00253044753677,0,0,0.562281341086356,0,0,0,0,0,2.42942939505912,0,0,0,0,0,0,0,0,0,0,0.317338706216124,0,0,0,2.71079258695816,3.73724613369741,0,0,0.237856608452808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157305651188215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALDH6A1",11.061174358779,0,0,0,5.88114575354579,0,11.1295354387224,0,0.867202826183947,0,0,20.0368630785859,0.402977767136299,0,12.1782495778848,0,0,0,11.5116534158303,2.51607346169622,0,18.6770960224044,0,0,0,0,0,0.456446476663173,1.30564360735448,16.5645542718031,0,0,13.5183974432185,0,0,0.523854527902561,29.5509314673336,3.89072455675158,0,8.01206526225089,3.21556436048534,0,0,0,0,0.486039327152818,0,15.3135274821208,0.683163526434924,1.11734271142908,0.125577426354541,0,0,3.55494538662537,0.136303963727443,0,0,28.2196120434022,0,60.592880719026,25.7078764734113,0,0,0,0,0,1.71658429913468,0,2.96492017924911,0,0.568307039471538,20.3960035378753,0,0,31.7282545735061,1.58864644731973,64.0390899815207,0,0,0,0,0,26.3239240530032,0,11.6554413635914,0,0,9.21113177013258
"DNMT3A",15.6858101699226,0,0.403048616203714,3.18421620306247,6.15673556539209,5.30503854948702,10.3085547324827,4.17469498121419,0.321293115857392,13.6294189045543,0,0,7.83828635245148,8.08561052120433,0,11.7431824436827,4.44181820119364,9.79121324268792,0,2.96107147924394,23.0580569365349,8.25264663994241,3.92120114438039,16.1731755374597,3.00071739865545,20.0580349787518,8.88971737875905,4.22776270675263,5.32105891671699,10.1394932512347,8.78339197812954,21.1835985219253,9.35794952764353,15.3179200321541,16.9446346355015,10.0438863977058,1.12291606411985,12.1325293212662,0,11.5953870181286,7.37145390625405,6.90306961147188,14.901310291265,7.60982781494193,9.93145061396398,0,5.72681547229444,0,0,6.520001479171,0,3.93513952176182,14.0492656078878,0,0.227248871305987,0,0,10.3439608842492,0,12.6077686529735,0.972407241400038,0.201958235521594,0,8.87864459037858,0,9.6464222538131,0,0,7.49715340499979,0,0,0.573918168592459,0,0.0760357569522017,0.0743994680283285,0.20374039936188,10.0534213475789,2.27276147405081,0,0,15.9477767479713,0.156842652508635,0,0,0,1.35821389223002,0,0.476185893468139
